SearchTerm,date,favorites,mentions,retweets,text
Purolator,11/13/2019,1,,1,"Importing and exporting between nations is a complex, time-consuming process that requires experienced logistics experts. Learn more about the Duty Drawback Program, and how business owners can participate here http://bit.ly/2CKgaqU pic.twitter.com/OIFNvHLcFZ"
Purolator,11/13/2019,1,,0,"this is industry-wide....for some reason UPS, Purolator having the same issues. Status is usually - UNKNOWN"
Trico,11/16/2019,0,,0,Tric ta revolucionando mundo carai https://twitter.com/brusnos/status/1195755927602966528 
Trico,11/16/2019,1,,1,Her parents vacation home. What kind of loophole madness is that?
Trico,11/16/2019,1,,2,"Dear Internet, where can I buy this?!? # takemymoney # takemymoneynow # rogerrabbit # disney # dumbdumbs https://www.instagram.com/p/B48PlJ6gQC9/?igshid=svzyu9wwmwy1 "
Trico,11/16/2019,0,,0,Vim aqui no tric gastar ele kkkkkk
Trico,11/16/2019,0,,0,mulher ainda vou descer l no Z Pinheiro buscar um bagulho olha esse bofe q entrou vishe n tem nem volume look macaco curto azul com bore de tric
Trico,11/16/2019,0,,0,PASMO      ( *)  
Trico,11/16/2019,0,,0,Cabrera le gan 2-1 a William Brown con goles de Abel Sandoval y Lucas Caravajal. Partidazo del Trico ante el escolta!
Trico,11/16/2019,4,,0,Nacional vendi hasta el momento 30321 entradas.
Trico,11/16/2019,10,,2,Todo clssico o arboleda faz merda
Trico,11/16/2019,1,,0,Old pic of Trico i draw~ pic.twitter.com/MgScv0QU8U
Trico,11/16/2019,0,,0,  
Trico,11/16/2019,0,,0,"False. No self respecting, intelligent Democrat would ever be friends with the devil."
Trico,11/16/2019,0,,0,seu jorge faz tric
Trico,11/16/2019,2,,0,  pic.twitter.com/LFgfcp5Hpu
Trico,11/16/2019,5,,3,"Its a measure of how far Tedra Cobbs message can reach. My Rep is Anna Eshoo (CA18) and yet I donated to Tedra this am. Every seat is a national fight. We can not allow this country to continue to sink to the level of Trump, and his congressional sponsors and protectors."
Trico,11/16/2019,0,,0,
Trico,11/16/2019,0,,0,    
Trico,11/16/2019,1,,1,"# LigaB PT 37 GOL DE TRICO, CONCHA TRAS UNA GRAN JUGADA COLECTIVA POR IZQUIERDA, EL DELANTERO APROVECHO UN REBOTE PARA ABRIR EL MARCADOR. # Tricolores 1-0 # Romerense"
Trico,11/16/2019,0,,0,   
Trico,11/16/2019,1,,0,Corcan is division of Correctional Services Canada that is responsible for the deal. Poppies are created by the legion. Printed by company called Trico Group. Those are the details. Beyond that I'd suggest doing your own research.
Trico,11/16/2019,0,,0,"By the time this over Trump will have so many new assholes, hell be pooping from his right ear."
Trico,11/16/2019,1,,0,"Reverse all of their Supreme Court, and federal court appointments. Reverse all Exec Orders, decisions, agreements, and pacts made, foreign and domestic. Reverse the tax breaks and make everyone with wealth >$10M repay the treasury. And fumigate the White House."
Trico,11/16/2019,0,,0,   
Trico,11/16/2019,1,,0,"Bien que salari  temps plein (activit principale), a me fait bizarre de me dire que je peux aussi cocher la case tudiant :p Comme le tarif tudiant au cin :p c'est assez marrant :)"
Trico,11/16/2019,1,,0,a conta do seu Jorge s dele fazendo tric O HOMEM sabe
Trico,11/16/2019,0,,0,AKB48AKB47     
Trico,11/16/2019,2,,0,Varon!
Trico,11/16/2019,10,,0,"Um doguinho com um chapu de tric, esse  o Tweet https://twitter.com/breannarufina/status/1195113979430891520 "
Trico,11/16/2019,0,,0,Que se los metan en el OGT !!https://twitter.com/ObservadorUY/status/1195755919650500619 
Trico,11/16/2019,0,,0,Te vamos a corretar y despus lloras todos los aos bobo !! Saludos a aquellos
Trico,11/16/2019,0,,0,"Obama 2008: 69,498,516 votes Obama 2012: 65,915,795 votes Hillary Clinton 2016: 62,984,828 These are the top 3 MOST votes cast for a presidential candidate. A black man & a woman achieved that! Stop this nonsense that a woman of color can't win. Y'all said Obama couldn't win too"
Trico,11/16/2019,0,,0,Ok dale! Jaja vamos a estar esperando ansiosos jajjaj siempre nos sorprenden!!pic.twitter.com/DK4RzaQ4HF
Trico,11/16/2019,1,,0,Trico man lmao
Trico,11/16/2019,0,,0,"Esa tarde que te protegi la polica!! Como olvidarla !. Le tiraste piedras a mujeres y nios ! Das lstima, gorila!."
Trico,11/16/2019,0,,0,Jaj la mejor es meter un paro jaja sin gente no pueden hacer ni un recibimiento!! LOS PIBES DEL PARO DE COLA son jajaj
Trico,11/16/2019,0,,1,"Algal Bloom testing has concluded for the season. Advisories have been lifted due to season chill, this does not mean there is no chance of an algal bloom, continue caution where blooms may be present. # HABawarnes # stayhealthypic.twitter.com/o34nm61LUc"
Trico,11/16/2019,1,,0,Negro y virgo !.
Trico,11/16/2019,0,,0,De qu tu presidente te pague los globos y el papel picado no se vuelve !
Trico,11/16/2019,1,@,0,"Yesterday @ TedraCobb was at 3,000 followers and is now close to 145,000. Shes also tripled the number of campaign volunteers. Stefanik and Trump are awful but what great motivators they are."
Trico,11/16/2019,3,,1,De paro de cola viven estos putos !.
Trico,11/16/2019,0,,0,Noooo bobo !!! El banderazo naci antes de BBVA jaja infrmate! La bandera de Pepsi se llev 2 o 3 veces fantasma !.
Trico,11/16/2019,0,,0,https://www.facebook.com/story.php?story_fbid=2647496598627538&id=100001016712285 
Trico,11/16/2019,3,,1,"""De chiquilin te miraba de afuera como esas cosas que nunca se alcanzan"" deca el tango !"
Trico,11/16/2019,0,,0,        
Trico,11/16/2019,1,,0,"""Con la de Pepsi de los 100 aos "" jajaj hace 20 aos la tiene adentro el negro jajajajajajaj cuanto dolor x Dios! Medicate o hace terapia...... que te mejores."
Trico,11/16/2019,0,,0,"meu namorado da de 10 a 0 em mim, ele costura, faz croche, trico, cozinha, toca violo, baixo, desenha pra caramba, e eu? HAHAHAHA eu afiro a presso"
Trico,11/16/2019,0,,0, -H-[ TRICO ] https://a.r10.to/hfusN6
Trico,11/16/2019,0,,0,"secadores de cabelo com harmnicos, agulhas de tric transformadas, cmaras super 8 ligadas a projetores e mquinas de costura so alguns dos os instrumentos de servio, enriquecidos pelas partes cruas e atrevidas da https://www.instagram.com/p/B477ZBAl5H_/?igshid=m3f2814totoc "
Trico,11/16/2019,5,,0,Es verdad que estas comparando bajar 2 veces mal una bandera en un clsico a bajarla mal en una prctica! jajja lpm cada uno festeja lo que puede !pic.twitter.com/zL77xhXQ25
Trico,11/16/2019,1,,0,o foda  que eu amo tanto as pessoas daqui
Trico,11/16/2019,3,,0,menos de um ms pra ir embora de santa maria no sei o q sentirpic.twitter.com/21bHlwDZ54
Trico,11/16/2019,0,,0,
Trico,11/16/2019,0,,0,"Mal yo , es mina , ni me gasto !."
Trico,11/16/2019,2,,0,Salgan de mi vista ! Reprimidos.
Trico,11/16/2019,1,,0,Que pods esperar de alguien que es hincha del CURCC y se saca fotos con los putos de estudiantes.
Trico,11/16/2019,1,,0,Pique o tapete de tric daqui de casa https://twitter.com/_360_waves/status/1195727669448577024 
Trico,11/16/2019,0,,0,reason why I always keep a portable charger on mehttps://twitter.com/abc7joshhaskell/status/1195730752668717056 
Trico,11/16/2019,1,,0,chego na melhor parte do meu tcc e to to cansado q no consigo mais reescrever amigas me mandem forapic.twitter.com/i25LCiASMh
Trico,11/16/2019,1,,0,Con 3 de los 6 usos que pueden durar se borran ! aparte nada que ver !! Ustedes no saben buscar la oferta ya veo !
Trico,11/16/2019,1,@,1," hora de mostrar inconformismo com o momento, de dar sangue e se matar por esse clube e essa torcida! Respeite essa histria! Vamos So Paulo! # spfc # SaoPaulo # saopaulofc # VamosSaoPaulo # futebol # Brasileirao # ForaLeco # spfctv # morumbi # SANxSAO # sansao @ SaoPauloFCpic.twitter.com/RzwN9PP85x"
Trico,11/16/2019,0,,0,os gays em Santa Mariahttps://twitter.com/leonardolaterza/status/1195708595243028481 
Trico,11/16/2019,1,,0,Homofbico!! Te vas a caer !.
Trico,11/16/2019,0,,0,Kkkkkkkk c'est patetique. Volta pro seu tric e sai dessa internet coroa. Vai cuidar dos netinhos vai.
Trico,11/16/2019,1,,0,Paraaa migraa ! Tas perseguida tiene 14 colores
Trico,11/16/2019,1,,0,pic.twitter.com/wWDKglcyGQ
Trico,11/16/2019,1,,1,TODOS UNIDOS VENCEREMOS.
Trico,11/16/2019,0,,0,  
Trico,11/16/2019,0,,0,"Kamu terlalu magnum, buat aku yg trico # Walls # BiroJomblo"
Trico,11/16/2019,0,,0,bener tapi enak jd gmn y. entlha
Trico,11/16/2019,0,,0,Man anyone who autosaves is a idiot to begin with lmao
Trico,11/16/2019,0,,0,knp dijual ka:( pengen:(
Trico,11/16/2019,0,,0,1
Trico,11/16/2019,0,,0,KKKKKKKKKKKKK AMEI
Trico,11/16/2019,0,,0,En un banderazo se fijan q desplegamos supuesta mente mal una BANDERA los imperfectos JUAJUA
Trico,11/16/2019,1,,0,"Cortito y d manejo tosco, pero es precioso en tema visual y d carisma d Trico. Me falta comprar el Shadow of the Colossus a ver si este ao lo ponen d oferta d nuevo en el black"
Trico,11/16/2019,0,,0,
Trico,11/16/2019,0,,0,eu sou mais boiolinha q oce
Trico,11/16/2019,13,,0,"Todays attendance at The Trico was apparently 267 Well done to the travelling Canaries fans who braved the cold, and thankfully have 3 points to celebrate"
Trico,11/16/2019,0,,0,"kalo minta sesuatu itu yang jelas, misal mau minta jajan es krim; kalo kita cuma blg ""jajanin es krim dong"" ya nggak salah kalo dibeliinnya trico padahal maunya es krim shakyshake."
Trico,11/16/2019,1,,0,
Trico,11/16/2019,1,,0,( ;; c)
Trico,11/16/2019,0,,0,bego eg emang sabar gue sabar
Trico,11/16/2019,1,,0,
Trico,11/16/2019,0,@Het,0,# concertgebouw # tricomusic # amsterdam @Het Concertgebouw Amsterdam https://www.instagram.com/p/B47wDBHJsJH/?igshid=13efzligqbi25 
Trico,11/16/2019,0,,0,()
Trico,11/16/2019,0,,0,
Trico,11/16/2019,0,,0,eg kalah pula. brace udah ujian gue hari ini sabar sabarr
Trico,11/16/2019,3,,3,"SANSA apareci junto a sus hermanitos en un contenedor... Algn desalmado quera su muerte, y mirad en que estado tienen sus ojitos... Necesitan una acogida donde recuperarse Nuestra trico guapa es un bomboncete muy cariosa y le encanta reclamar mimos y atencin pic.twitter.com/tol5iCK14Q"
Trico,11/16/2019,0,,0,
Trico,11/16/2019,0,,0,
Trico,11/16/2019,3,,0,Que divinoooohttps://twitter.com/dana3822/status/1195727357862203394 
Trico,11/16/2019,0,,0,
Trico,11/16/2019,0,,0,ngomong apa sih lu gblk
Trico,11/16/2019,0,,0,Mulher vc  muito escrota. Vai fazer um tric.
Trico,11/16/2019,0,,0, bello vedere tanta gioia il sabato mattina. Sar mica perch oggi gli ospedali sono aperti?
Trico,11/16/2019,1,,0,minha terapia eh olhar o instagram d trico do seu jorge
Trico,11/16/2019,1,,0,j quero um ch da tarde pra fazermos tric pic.twitter.com/T2Rpwqglh5
Trico,11/16/2019,0,,0,"masih le? gue td ada kerjaan:"")"
Trico,11/16/2019,0,,0,mohon bersabar ini ujian. ujian tapi gini amat ya allah bertubi tubi
Trico,11/16/2019,5,,0,"Estava  procura da revista ""O livro de ouro do tric. ""."
Wagner,11/16/2019,0,,0,"Rubin is the most disengenious of them all as to his quick transformation from Progressive Left to Koch backed ""classical liberal."" Open to all ideas while blocking any & all on twitter who expose hypocrisy. Apparently you haven't been following Rubins cynical con very closely."
Wagner,11/16/2019,0,,0,Thanks
Wagner,11/16/2019,0,,0,E aqui abaixo vcs pode ver meia dzia de mulas vermelhas militantes por po com mortadela. # GilmarMendesVairCair # ImpeachmentGilmarMendes # AmanhaGilmarMendesVaiCair # pec410j https://twitter.com/IzabelleFores/status/1195742761581993991 pic.twitter.com/r1tZWs6hyP
Wagner,11/16/2019,0,,0,mto eu agrhttps://twitter.com/smiile/status/1189908759935631360 
Wagner,11/16/2019,0,,0,OH YEAH LIKE THEY DONT WEAR A BIG PATCH THAT READS SERVICE DOG...NICE TRY WAGNER....Veteran with service dog denied entry to Pittsburgh restaurant https://www.foxnews.com/food-drink/veteran-service-dog-denied-entry-restaurant 
Wagner,11/16/2019,0,@ @ @,0,Sbio como a maioria dos brasileiros. @ jairbolsonaro @ SF_Moro @ sbtjornalismohttps://twitter.com/CarlaZambelli17/status/1195754201831399424 
Wagner,11/16/2019,0,,0,https://www.facebook.com/story.php?story_fbid=3207134402691046&id=100001835537129 
Wagner,11/16/2019,0,,0,fhle mich wie nacht durchmachen wenn ich SO lang wach bin wie heute
Wagner,11/16/2019,1,,0,"Ataque descabido. Ele deve achar que honrar e respeitar a camisa  proporcionar aquela cena ridcula, pro mundo todo ver, dele se jogando, perto da bandeirinha de escanteio, fingindo uma bolada na cara. Por falar em honra, Kanu manda abraos pra ele."
Wagner,11/16/2019,0,,0,Ou  ou est passando uma de alienado. # GilmarMendesVairCair
Wagner,11/16/2019,0,,0,S porque o por do sol esta lindo pic.twitter.com/zsGGscPasa  bei CTN - Centro de Tradies Nordestinas
Wagner,11/16/2019,0,,0,"Expressen vrt nygamla Pravda - dags och skrota den skithlsblaskan fr gott. Nvl lser ju aldrig denna sjlv idag men kommer och skla i champagne den dagen som nedlggningen blir av - drjer nog inte s lnge , skrp ruttnar ju fort innifrn sig sjlv."
Wagner,11/16/2019,0,,0,angustiarnos o derretirnos en una voluptuosidad espasmdica. De Beethoven a Wagner toda la msica es melodrama. Eso es una deslealtad dira un artista actual. Eso es prevalecerse
Wagner,11/16/2019,0,,0,Dlaczego ta kurwa ydowska dwukrotnie napierdala szczesnego a on taki kozak pozwala sie tak traktowa?!
Wagner,11/16/2019,0,,0,Tmese el tiempo este fin de semana para reflexionar sobre las # relaciones que Dios ha trado a su vida. Por cules conexiones del Reino est ms # agradecido? -- # gratitud # 1corintios14 # acciondegracias # biblia # pioneros # reformadores # liderazgo # influencia # culturadelreinopic.twitter.com/RFYZgPQVLs
Wagner,11/16/2019,0,,0,Man esquerdopata!
